CustomerID,Country,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,rfm_segment
17255,United Kingdom,2011-10-30 12:18:00,2,298.41,61,3,3,2,8,Loyal Customers
17256,United Kingdom,2011-08-24 13:30:00,2,240.0,128,2,3,1,6,At Risk
17259,United Kingdom,2011-07-14 15:01:00,2,603.37,169,2,3,3,8,At Risk
17262,United Kingdom,2011-10-18 12:56:00,5,1253.36,73,3,4,4,11,Loyal Customers
17263,United Kingdom,2011-05-15 14:32:00,1,63.44,229,1,2,1,4,Hibernating
17265,United Kingdom,2011-07-24 10:49:00,2,562.9,159,2,3,3,8,At Risk
17266,United Kingdom,2011-12-07 14:12:00,3,310.64,23,5,4,2,11,Loyal Customers
17267,United Kingdom,2011-08-04 17:22:00,2,317.62,148,2,3,2,7,At Risk
17268,United Kingdom,2011-08-24 10:06:00,4,763.64,128,2,4,3,9,At Risk
17272,United Kingdom,2011-10-28 16:37:00,4,2148.63,63,3,4,5,12,Loyal Customers
17274,United Kingdom,2011-11-04 13:16:00,1,111.98,56,3,2,1,6,Needs Attention
17277,United Kingdom,2011-04-26 12:47:00,2,1065.35,248,1,3,4,8,At Risk
17278,United Kingdom,2011-04-12 13:10:00,1,246.04,262,1,2,1,4,Hibernating
17279,United Kingdom,2011-10-13 11:58:00,1,187.83,78,3,2,1,6,Needs Attention
17282,United Kingdom,2011-08-01 14:29:00,3,1703.41,151,2,4,4,10,At Risk
17284,United Kingdom,2011-10-10 14:38:00,6,1652.58,81,3,5,4,12,Loyal Customers
17286,United Kingdom,2011-11-18 12:47:00,1,153.92,42,4,2,1,7,New Customers
17287,United Kingdom,2011-11-13 13:27:00,7,1064.11,47,4,5,4,13,Champions
17288,United Kingdom,2011-11-30 16:09:00,7,1419.73,30,5,5,4,14,Champions
17289,United Kingdom,2011-11-08 12:01:00,3,944.41,52,4,4,4,12,Champions
17290,United Kingdom,2011-12-06 12:38:00,2,525.24,24,5,3,3,11,Loyal Customers
17291,United Kingdom,2011-02-04 13:04:00,1,550.8,329,1,2,3,6,Hibernating
17293,United Kingdom,2011-12-01 14:37:00,9,1875.11,29,5,5,4,14,Champions
17295,United Kingdom,2011-11-11 10:49:00,3,556.95,49,4,4,3,11,Loyal Customers
17297,United Kingdom,2011-11-22 14:43:00,1,131.78,38,4,2,1,7,New Customers
17298,United Kingdom,2011-08-30 16:43:00,2,498.42,122,2,3,3,8,At Risk
17299,United Kingdom,2011-11-28 12:01:00,4,669.11,32,5,4,3,12,Loyal Customers
17301,United Kingdom,2011-11-18 13:43:00,1,197.63,42,4,2,1,7,New Customers
17302,United Kingdom,2011-11-25 09:36:00,5,1135.63,35,4,4,4,12,Champions
17303,United Kingdom,2010-12-13 13:32:00,1,250.04,382,1,2,1,4,Hibernating
17306,United Kingdom,2011-11-29 12:14:00,19,8631.31,31,5,5,5,15,Champions
17309,United Kingdom,2011-09-05 15:20:00,1,82.75,116,2,2,1,5,Hibernating
17311,United Kingdom,2011-09-22 14:11:00,2,1384.85,99,2,3,4,9,At Risk
17312,United Kingdom,2011-07-24 11:52:00,3,644.3,159,2,4,3,9,At Risk
17313,United Kingdom,2011-11-08 15:45:00,1,2328.84,52,4,2,5,11,New Customers
17314,United Kingdom,2011-11-15 09:41:00,8,2527.92,45,4,5,5,14,Champions
17315,United Kingdom,2011-12-08 12:15:00,38,6292.26,22,5,5,5,15,Champions
17317,United Kingdom,2011-10-24 17:19:00,3,2600.34,67,3,4,5,12,Loyal Customers
17320,United Kingdom,2011-08-31 13:31:00,3,1200.62,121,2,4,4,10,At Risk
17321,United Kingdom,2011-12-01 13:41:00,2,700.86,29,5,3,3,11,Loyal Customers
17323,United Kingdom,2011-11-24 17:29:00,7,921.07,36,4,5,3,12,Loyal Customers
17324,United Kingdom,2011-11-22 10:34:00,4,990.23,38,4,4,4,12,Champions
17325,United Kingdom,2011-03-04 13:09:00,1,96.8,301,1,2,1,4,Hibernating
17329,United Kingdom,2011-11-25 14:24:00,2,523.11,35,4,3,3,10,Loyal Customers
17330,United Kingdom,2011-11-17 08:56:00,2,363.9,43,4,3,2,9,Loyal Customers
17331,United Kingdom,2011-08-08 11:55:00,1,175.2,144,2,2,1,5,Hibernating
17333,United Kingdom,2011-09-15 10:11:00,1,494.25,106,2,2,3,7,Hibernating
17334,United Kingdom,2011-02-10 14:59:00,2,307.02,323,1,3,2,6,At Risk
17337,United Kingdom,2011-07-11 14:55:00,4,2027.87,172,2,4,4,10,At Risk
17338,United Kingdom,2011-11-22 14:23:00,8,6643.93,38,4,5,5,14,Champions
17339,United Kingdom,2011-09-06 13:29:00,2,243.36,115,2,3,1,6,At Risk
17340,United Kingdom,2011-11-10 10:45:00,11,12353.29,50,4,5,5,14,Champions
17341,United Kingdom,2011-07-06 12:33:00,3,781.36,177,2,4,3,9,At Risk
17343,United Kingdom,2010-12-19 15:07:00,1,193.64,376,1,2,1,4,Hibernating
17344,United Kingdom,2011-10-24 12:56:00,1,160.57,67,3,2,1,6,Needs Attention
17345,United Kingdom,2011-11-24 15:03:00,4,537.74,36,4,4,3,11,Loyal Customers
17346,United Kingdom,2011-12-06 12:18:00,15,2676.56,24,5,5,5,15,Champions
17347,United Kingdom,2011-09-14 13:12:00,1,228.96,107,2,2,1,5,Hibernating
17348,United Kingdom,2011-11-25 11:25:00,5,1159.52,35,4,4,4,12,Champions
17349,United Kingdom,2011-06-13 14:29:00,1,110.75,200,2,2,1,5,Hibernating
17350,United Kingdom,2011-12-01 15:47:00,4,1286.07,29,5,4,4,13,Champions
17351,United Kingdom,2011-11-03 18:45:00,3,587.15,57,3,4,3,10,Loyal Customers
17353,United Kingdom,2011-08-02 17:19:00,2,1740.0,150,2,3,4,9,At Risk
17354,United Kingdom,2011-10-20 10:34:00,1,1393.06,71,3,2,4,9,Potential Loyalists
17356,United Kingdom,2011-02-01 11:07:00,1,178.22,332,1,2,1,4,Hibernating
17357,United Kingdom,2011-11-15 16:30:00,2,388.14,45,4,3,2,9,Loyal Customers
17358,United Kingdom,2011-02-09 16:57:00,2,365.85,324,1,3,2,6,At Risk
17359,United Kingdom,2011-11-28 14:37:00,1,127.86,32,5,2,1,8,New Customers
17360,United Kingdom,2011-11-22 13:11:00,3,585.79,38,4,4,3,11,Loyal Customers
17361,United Kingdom,2011-10-21 15:43:00,3,488.2,70,3,4,2,9,Loyal Customers
17362,United Kingdom,2011-04-14 14:43:00,2,312.23,260,1,3,2,6,At Risk
17364,United Kingdom,2011-12-09 09:00:00,11,4481.18,21,5,5,5,15,Champions
17365,United Kingdom,2011-11-27 12:13:00,8,4801.56,33,5,5,5,15,Champions
17367,United Kingdom,2011-04-15 14:21:00,1,168.4,259,1,2,1,4,Hibernating
17368,United Kingdom,2011-11-16 15:26:00,8,1912.67,44,4,5,4,13,Champions
17370,United Kingdom,2011-09-28 10:14:00,4,446.18,93,2,4,2,8,At Risk
17371,United Kingdom,2011-11-22 13:30:00,3,423.89,38,4,4,2,10,Loyal Customers
17372,United Kingdom,2011-10-30 11:37:00,8,1342.68,61,3,5,4,12,Loyal Customers
17373,United Kingdom,2011-10-30 15:28:00,4,646.92,61,3,4,3,10,Loyal Customers
17374,United Kingdom,2011-05-05 09:05:00,2,495.77,239,1,3,3,7,At Risk
17375,United Kingdom,2011-05-24 15:45:00,3,400.1,220,1,4,2,7,At Risk
17376,United Kingdom,2011-09-30 12:36:00,2,203.2,91,3,3,1,7,Loyal Customers
17377,United Kingdom,2011-11-16 11:17:00,20,4100.92,44,4,5,5,14,Champions
17379,United Kingdom,2011-11-28 13:56:00,1,404.66,32,5,2,2,9,New Customers
17381,United Kingdom,2011-12-01 11:59:00,29,20275.61,29,5,5,5,15,Champions
17382,United Kingdom,2011-10-05 13:05:00,1,65.4,86,3,2,1,6,Needs Attention
17383,United Kingdom,2011-12-05 17:36:00,1,199.29,25,5,2,1,8,New Customers
17384,United Kingdom,2011-11-20 15:48:00,2,336.4,40,4,3,2,9,Loyal Customers
17385,United Kingdom,2011-11-25 11:02:00,1,261.11,35,4,2,2,8,New Customers
17386,United Kingdom,2011-12-02 11:28:00,6,2686.42,28,5,5,5,15,Champions
17387,United Kingdom,2011-11-20 11:00:00,2,784.11,40,4,3,3,10,Loyal Customers
17388,United Kingdom,2011-09-23 10:31:00,4,1259.56,98,2,4,4,10,At Risk
17389,United Kingdom,2011-12-09 09:38:00,34,31833.68,21,5,5,5,15,Champions
17391,United Kingdom,2011-06-29 09:58:00,2,508.8,184,2,3,3,8,At Risk
17392,United Kingdom,2011-02-06 12:48:00,2,457.91,327,1,3,2,6,At Risk
17394,United Kingdom,2011-05-04 13:22:00,1,203.87,240,1,2,1,4,Hibernating
17396,United Kingdom,2011-10-31 14:12:00,8,7330.8,60,3,5,5,13,Loyal Customers
17397,United Kingdom,2011-11-17 14:08:00,2,696.41,43,4,3,3,10,Loyal Customers
17398,United Kingdom,2011-08-17 09:48:00,3,653.38,135,2,4,3,9,At Risk
17400,United Kingdom,2011-08-05 15:38:00,5,2129.96,147,2,4,5,11,At Risk
17402,United Kingdom,2011-12-05 10:15:00,13,2633.85,25,5,5,5,15,Champions
17403,United Kingdom,2011-11-03 15:18:00,1,281.62,57,3,2,2,7,Needs Attention
17404,Sweden,2011-12-05 16:26:00,15,31906.82,25,5,5,5,15,Champions
17405,United Kingdom,2011-12-08 17:12:00,3,1031.41,22,5,4,4,13,Champions
17406,United Kingdom,2011-01-10 15:07:00,3,2200.42,354,1,4,5,10,At Risk
17408,United Kingdom,2011-06-29 12:53:00,1,32.65,184,2,2,1,5,Hibernating
17409,United Kingdom,2011-06-08 10:36:00,2,771.85,205,1,3,3,7,At Risk
17410,United Kingdom,2011-11-23 15:46:00,5,1214.72,37,4,4,4,12,Champions
17411,United Kingdom,2011-11-27 14:25:00,3,778.94,33,5,4,3,12,Loyal Customers
17412,United Kingdom,2011-12-07 11:36:00,7,1258.06,23,5,5,4,14,Champions
17414,United Kingdom,2011-10-27 12:13:00,2,778.0,64,3,3,3,9,Loyal Customers
17415,United Kingdom,2011-09-21 12:50:00,1,507.84,100,2,2,3,7,Hibernating
17416,United Kingdom,2011-11-10 12:47:00,7,6893.42,50,4,5,5,14,Champions
17418,United Kingdom,2011-10-28 13:00:00,2,463.46,63,3,3,2,8,Loyal Customers
17419,United Kingdom,2011-11-28 13:47:00,12,4226.57,32,5,5,5,15,Champions
17420,United Kingdom,2011-10-20 14:52:00,3,598.83,71,3,4,3,10,Loyal Customers
17422,United Kingdom,2011-11-23 13:27:00,6,1979.37,37,4,5,4,13,Champions
17423,United Kingdom,2011-10-24 13:36:00,2,698.41,67,3,3,3,9,Loyal Customers
17425,United Kingdom,2011-11-20 15:30:00,2,759.17,40,4,3,3,10,Loyal Customers
17426,United Kingdom,2011-12-01 18:07:00,6,5037.26,29,5,5,5,15,Champions
17427,United Kingdom,2011-09-29 11:29:00,1,100.8,92,3,2,1,6,Needs Attention
17428,United Kingdom,2011-12-09 09:45:00,28,17256.85,21,5,5,5,15,Champions
17429,United Kingdom,2011-08-03 13:22:00,3,524.92,149,2,4,3,9,At Risk
17430,United Kingdom,2011-11-07 09:24:00,2,265.76,53,4,3,2,9,Loyal Customers
17431,United Kingdom,2011-01-30 14:36:00,1,403.3,334,1,2,2,5,Hibernating
17432,United Kingdom,2011-11-21 17:33:00,2,365.76,39,4,3,2,9,Loyal Customers
17433,United Kingdom,2011-09-12 14:24:00,1,303.16,109,2,2,2,6,Hibernating
17434,United Kingdom,2011-12-07 13:16:00,7,2373.82,23,5,5,5,15,Champions
17436,United Kingdom,2011-12-08 12:30:00,2,216.3,22,5,3,1,9,Loyal Customers
17438,United Kingdom,2011-03-31 10:26:00,1,388.45,274,1,2,2,5,Hibernating
17440,United Kingdom,2011-07-06 11:54:00,3,186.42,177,2,4,1,7,At Risk
17442,United Kingdom,2011-11-03 09:17:00,6,2248.56,57,3,5,5,13,Loyal Customers
17443,Canada,2011-05-04 10:47:00,1,534.24,240,1,2,3,6,Hibernating
17444,Canada,2011-07-15 12:05:00,3,2940.04,168,2,4,5,11,At Risk
17446,United Kingdom,2011-06-16 10:42:00,2,120.9,197,2,3,1,6,At Risk
17447,United Kingdom,2011-10-30 14:18:00,2,541.53,61,3,3,3,9,Loyal Customers
17449,United Kingdom,2011-12-07 16:56:00,7,2520.86,23,5,5,5,15,Champions
17450,United Kingdom,2011-12-01 13:29:00,46,194550.79,29,5,5,5,15,Champions
17451,United Kingdom,2011-12-08 15:02:00,7,1721.4,22,5,5,4,14,Champions
17453,United Kingdom,2011-11-22 09:42:00,2,486.72,38,4,3,2,9,Loyal Customers
17454,United Kingdom,2011-05-31 13:58:00,4,517.53,213,1,4,3,8,At Risk
17455,United Kingdom,2011-05-20 12:31:00,1,131.7,224,1,2,1,4,Hibernating
17456,United Kingdom,2010-12-09 15:23:00,1,249.86,386,1,2,1,4,Hibernating
17457,United Kingdom,2011-08-05 12:48:00,5,1737.7,147,2,4,4,10,At Risk
17458,United Kingdom,2011-11-24 13:01:00,1,316.5,36,4,2,2,8,New Customers
17459,United Kingdom,2011-10-27 13:25:00,2,657.3,64,3,3,3,9,Loyal Customers
17460,United Kingdom,2011-09-06 15:04:00,6,622.43,115,2,5,3,10,At Risk
17461,United Kingdom,2011-11-17 10:21:00,3,757.46,43,4,4,3,11,Loyal Customers
17462,United Kingdom,2011-10-10 13:56:00,2,675.69,81,3,3,3,9,Loyal Customers
17463,United Kingdom,2011-11-23 13:40:00,5,1896.41,37,4,4,4,12,Champions
17464,United Kingdom,2011-07-04 13:19:00,1,289.96,179,2,2,2,6,Hibernating
17466,United Kingdom,2011-11-29 13:15:00,2,763.28,31,5,3,3,11,Loyal Customers
17468,United Kingdom,2011-11-29 15:33:00,2,137.0,31,5,3,1,9,Loyal Customers
17469,United Kingdom,2011-11-23 13:15:00,5,1870.97,37,4,4,4,12,Champions
17470,United Kingdom,2011-10-26 12:42:00,5,1125.07,65,3,4,4,11,Loyal Customers
17472,United Kingdom,2011-06-01 14:57:00,3,710.29,212,1,4,3,8,At Risk
17475,United Kingdom,2011-09-21 14:55:00,1,194.37,100,2,2,1,5,Hibernating
17480,United Kingdom,2011-09-23 11:39:00,1,511.82,98,2,2,3,7,Hibernating
17481,United Kingdom,2011-12-06 12:28:00,4,1255.59,24,5,4,4,13,Champions
17483,United Kingdom,2011-10-05 13:10:00,3,414.04,86,3,4,2,9,Loyal Customers
17486,United Kingdom,2011-03-23 14:00:00,1,396.87,282,1,2,2,5,Hibernating
17489,United Kingdom,2011-10-12 08:56:00,2,376.64,79,3,3,2,8,Loyal Customers
17490,United Kingdom,2011-12-09 09:08:00,7,2092.32,21,5,5,5,15,Champions
17491,United Kingdom,2011-12-08 16:18:00,10,3558.87,22,5,5,5,15,Champions
17492,United Kingdom,2011-04-05 15:21:00,1,374.57,269,1,2,2,5,Hibernating
17495,United Kingdom,2011-12-02 12:08:00,2,497.56,28,5,3,3,11,Loyal Customers
17496,United Kingdom,2010-12-16 08:39:00,1,271.05,379,1,2,2,5,Hibernating
17498,United Kingdom,2011-09-25 12:25:00,1,272.22,96,2,2,2,6,Hibernating
17499,United Kingdom,2011-02-23 09:14:00,1,622.88,310,1,2,3,6,Hibernating
17500,United Kingdom,2011-11-22 14:25:00,3,1138.0,38,4,4,4,12,Champions
17501,United Kingdom,2011-05-03 09:47:00,2,288.6,241,1,3,2,6,At Risk
17502,United Kingdom,2011-11-30 13:13:00,4,689.1,30,5,4,3,12,Loyal Customers
17503,United Kingdom,2011-12-07 09:18:00,2,558.96,23,5,3,3,11,Loyal Customers
17504,United Kingdom,2011-05-17 12:59:00,9,2997.03,227,1,5,5,11,At Risk
17505,United Kingdom,2011-07-01 12:50:00,2,1145.84,182,2,3,4,9,At Risk
17506,United Kingdom,2011-09-25 11:39:00,1,302.2,96,2,2,2,6,Hibernating
17507,United Kingdom,2011-03-23 11:48:00,2,605.58,282,1,3,3,7,At Risk
17508,Greece,2011-03-04 08:10:00,1,387.31,301,1,2,2,5,Hibernating
17509,United Kingdom,2011-10-13 10:26:00,8,6115.14,78,3,5,5,13,Loyal Customers
17510,United Kingdom,2011-11-15 10:00:00,1,308.48,45,4,2,2,8,New Customers
17511,United Kingdom,2011-12-07 10:12:00,31,91062.38,23,5,5,5,15,Champions
17512,United Kingdom,2011-11-11 12:11:00,10,2924.99,49,4,5,5,14,Champions
17513,United Kingdom,2011-09-28 16:42:00,1,513.2,93,2,2,3,7,Hibernating
17514,United Kingdom,2011-08-03 15:45:00,1,208.65,149,2,2,1,5,Hibernating
17515,United Kingdom,2011-11-08 14:04:00,4,639.02,52,4,4,3,11,Loyal Customers
17516,United Kingdom,2011-11-24 16:51:00,5,768.08,36,4,4,3,11,Loyal Customers
17517,United Kingdom,2011-02-04 11:48:00,1,153.94,329,1,2,1,4,Hibernating
17519,United Kingdom,2011-11-22 16:43:00,6,1844.02,38,4,5,4,13,Champions
17520,United Kingdom,2011-10-17 12:04:00,1,546.81,74,3,2,3,8,Potential Loyalists
17521,United Kingdom,2011-11-10 11:22:00,3,723.21,50,4,4,3,11,Loyal Customers
17522,United Kingdom,2011-12-08 12:31:00,5,1070.71,22,5,4,4,13,Champions
17523,United Kingdom,2011-11-28 13:20:00,4,652.74,32,5,4,3,12,Loyal Customers
17524,United Kingdom,2010-12-13 14:32:00,1,145.0,382,1,2,1,4,Hibernating
17525,United Kingdom,2010-12-15 12:05:00,1,422.7,380,1,2,2,5,Hibernating
17526,United Kingdom,2011-12-05 11:05:00,4,1195.9,25,5,4,4,13,Champions
17527,United Kingdom,2011-10-17 12:32:00,4,939.37,74,3,4,3,10,Loyal Customers
17528,United Kingdom,2011-12-08 13:27:00,8,3628.5,22,5,5,5,15,Champions
17530,United Kingdom,2011-12-08 18:42:00,10,2385.0,22,5,5,5,15,Champions
17531,United Kingdom,2011-06-02 19:17:00,1,296.7,211,1,2,2,5,Hibernating
17534,United Kingdom,2011-10-17 12:47:00,1,223.36,74,3,2,1,6,Needs Attention
17535,United Kingdom,2011-03-04 15:20:00,1,164.4,301,1,2,1,4,Hibernating
17536,United Kingdom,2011-06-15 13:23:00,1,76.5,198,2,2,1,5,Hibernating
17537,United Kingdom,2011-11-10 10:56:00,2,897.62,50,4,3,3,10,Loyal Customers
17538,United Kingdom,2011-11-14 12:12:00,1,98.42,46,4,2,1,7,New Customers
17540,United Kingdom,2011-11-15 11:56:00,2,578.9,45,4,3,3,10,Loyal Customers
17542,United Kingdom,2011-03-15 11:45:00,1,170.75,290,1,2,1,4,Hibernating
17545,United Kingdom,2011-10-27 14:04:00,3,645.96,64,3,4,3,10,Loyal Customers
17548,United Kingdom,2011-04-20 12:01:00,1,103.3,254,1,2,1,4,Hibernating
17549,United Kingdom,2011-11-16 09:59:00,2,148.86,44,4,3,1,8,Loyal Customers
17550,United Kingdom,2011-05-26 14:09:00,3,267.16,218,1,4,2,7,At Risk
17551,United Kingdom,2010-12-15 14:12:00,1,306.84,380,1,2,2,5,Hibernating
17552,United Kingdom,2011-10-10 17:00:00,4,930.41,81,3,4,3,10,Loyal Customers
17553,United Kingdom,2011-08-02 10:00:00,1,1487.6,150,2,2,4,8,Hibernating
17554,United Kingdom,2011-12-08 14:15:00,5,1952.45,22,5,4,4,13,Champions
17555,United Kingdom,2011-11-20 12:22:00,2,483.26,40,4,3,2,9,Loyal Customers
17556,United Kingdom,2011-05-18 10:48:00,1,157.9,226,1,2,1,4,Hibernating
17557,United Kingdom,2011-11-25 12:57:00,3,541.46,35,4,4,3,11,Loyal Customers
17560,United Kingdom,2011-09-06 09:18:00,4,854.95,115,2,4,3,9,At Risk
17561,United Kingdom,2011-11-20 12:53:00,1,167.62,40,4,2,1,7,New Customers
17562,United Kingdom,2011-11-25 14:21:00,7,1122.38,35,4,5,4,13,Champions
17564,United Kingdom,2011-11-15 13:27:00,3,454.01,45,4,4,2,10,Loyal Customers
17566,United Kingdom,2011-12-01 19:54:00,2,901.21,29,5,3,3,11,Loyal Customers
17567,United Kingdom,2011-12-02 15:48:00,8,4331.48,28,5,5,5,15,Champions
17569,United Kingdom,2011-01-11 14:15:00,1,344.14,353,1,2,2,5,Hibernating
17571,United Kingdom,2011-10-20 15:57:00,4,1498.51,71,3,4,4,11,Loyal Customers
17572,United Kingdom,2011-09-29 17:53:00,4,226.75,92,3,4,1,8,Loyal Customers
17573,United Kingdom,2011-11-10 13:01:00,3,380.6,50,4,4,2,10,Loyal Customers
17574,United Kingdom,2011-04-11 09:47:00,1,185.65,263,1,2,1,4,Hibernating
17576,United Kingdom,2011-12-01 17:56:00,19,3622.68,29,5,5,5,15,Champions
17578,United Kingdom,2011-05-05 18:38:00,1,143.46,239,1,2,1,4,Hibernating
17579,United Kingdom,2011-12-05 12:28:00,3,448.9,25,5,4,2,11,Loyal Customers
17580,United Kingdom,2011-04-01 12:41:00,3,215.72,273,1,4,1,6,At Risk
17581,United Kingdom,2011-12-09 12:21:00,25,11045.04,21,5,5,5,15,Champions
17582,United Kingdom,2011-04-17 13:18:00,1,175.27,257,1,2,1,4,Hibernating
17584,United Kingdom,2011-12-02 17:12:00,2,1242.3,28,5,3,4,12,Loyal Customers
17585,United Kingdom,2011-08-22 13:30:00,4,1133.07,130,2,4,4,10,At Risk
17588,United Kingdom,2011-08-31 13:37:00,3,1240.2,121,2,4,4,10,At Risk
17589,United Kingdom,2011-10-10 16:58:00,4,2404.17,81,3,4,5,12,Loyal Customers
17590,United Kingdom,2011-12-07 12:55:00,3,1479.22,23,5,4,4,13,Champions
17591,United Kingdom,2011-09-27 13:42:00,7,2225.97,94,2,5,5,12,At Risk
17593,United Kingdom,2011-12-06 10:30:00,5,3927.34,24,5,4,5,14,Champions
17594,United Kingdom,2011-09-15 16:34:00,2,993.18,106,2,3,4,9,At Risk
17595,United Kingdom,2011-11-27 16:08:00,2,388.79,33,5,3,2,10,Loyal Customers
17596,United Kingdom,2011-11-16 14:11:00,7,2827.93,44,4,5,5,14,Champions
17597,United Kingdom,2011-05-10 11:54:00,1,2044.37,234,1,2,4,7,Hibernating
17600,United Kingdom,2011-11-22 09:43:00,1,161.67,38,4,2,1,7,New Customers
17601,United Kingdom,2011-04-14 18:02:00,1,116.01,260,1,2,1,4,Hibernating
17602,United Kingdom,2011-12-07 13:53:00,6,5102.97,23,5,5,5,15,Champions
17603,United Kingdom,2011-09-22 14:18:00,1,394.72,99,2,2,2,6,Hibernating
17604,United Kingdom,2011-05-06 13:43:00,2,309.36,238,1,3,2,6,At Risk
17608,United Kingdom,2011-11-06 13:06:00,2,193.42,54,3,3,1,7,Loyal Customers
17609,United Kingdom,2011-10-30 12:28:00,5,1112.22,61,3,4,4,11,Loyal Customers
17611,United Kingdom,2011-12-02 13:29:00,15,3984.22,28,5,5,5,15,Champions
17612,United Kingdom,2011-10-17 14:59:00,6,2048.45,74,3,5,4,12,Loyal Customers
17613,United Kingdom,2011-11-17 10:51:00,14,4559.15,43,4,5,5,14,Champions
17614,United Kingdom,2011-10-13 16:01:00,1,390.07,78,3,2,2,7,Needs Attention
17615,United Kingdom,2011-08-01 14:06:00,3,329.6,151,2,4,2,8,At Risk
17616,United Kingdom,2011-06-19 10:11:00,3,571.2,194,2,4,3,9,At Risk
17618,United Kingdom,2011-12-04 11:50:00,3,971.58,26,5,4,4,13,Champions
17619,United Kingdom,2011-01-31 14:18:00,1,218.52,333,1,2,1,4,Hibernating
17620,United Kingdom,2011-10-11 12:08:00,1,81.44,80,3,2,1,6,Needs Attention
17621,United Kingdom,2011-11-18 17:11:00,3,1379.9,42,4,4,4,12,Champions
17623,United Kingdom,2011-11-07 11:32:00,1,527.05,53,4,2,3,9,New Customers
17624,United Kingdom,2011-11-25 10:52:00,2,843.48,35,4,3,3,10,Loyal Customers
17625,United Kingdom,2011-11-21 13:36:00,4,2047.0,39,4,4,4,12,Champions
17628,United Kingdom,2011-09-19 15:21:00,1,75.75,102,2,2,1,5,Hibernating
17629,United Kingdom,2011-12-04 10:56:00,8,1814.12,26,5,5,4,14,Champions
17630,United Kingdom,2011-06-23 11:58:00,2,503.6,190,2,3,3,8,At Risk
17631,United Kingdom,2011-12-08 09:47:00,3,528.33,22,5,4,3,12,Loyal Customers
17633,United Kingdom,2011-11-08 13:25:00,4,1324.84,52,4,4,4,12,Champions
17634,United Kingdom,2011-11-03 13:09:00,9,2361.97,57,3,5,5,13,Loyal Customers
17636,United Kingdom,2011-11-20 14:40:00,1,285.56,40,4,2,2,8,New Customers
17637,United Kingdom,2011-11-08 12:51:00,2,547.06,52,4,3,3,10,Loyal Customers
17639,United Kingdom,2011-03-08 15:22:00,1,108.5,297,1,2,1,4,Hibernating
17640,United Kingdom,2011-09-14 09:13:00,1,621.66,107,2,2,3,7,Hibernating
17642,United Kingdom,2011-08-12 09:11:00,2,712.29,140,2,3,3,8,At Risk
17643,United Kingdom,2010-12-01 14:38:00,1,101.55,394,1,2,1,4,Hibernating
17644,United Kingdom,2011-12-08 13:43:00,11,2895.64,22,5,5,5,15,Champions
17646,United Kingdom,2011-05-04 13:17:00,3,1008.39,240,1,4,4,9,At Risk
17647,United Kingdom,2011-10-05 15:38:00,1,133.06,86,3,2,1,6,Needs Attention
17648,United Kingdom,2011-10-10 09:41:00,4,1797.5,81,3,4,4,11,Loyal Customers
17649,United Kingdom,2011-07-24 15:53:00,1,868.49,159,2,2,3,7,Hibernating
17650,United Kingdom,2011-11-18 14:52:00,1,166.08,42,4,2,1,7,New Customers
17651,United Kingdom,2011-11-28 10:29:00,10,3945.0,32,5,5,5,15,Champions
17652,United Kingdom,2011-11-14 12:55:00,12,4867.72,46,4,5,5,14,Champions
17653,United Kingdom,2011-11-03 12:46:00,4,1207.56,57,3,4,4,11,Loyal Customers
17654,United Kingdom,2011-03-07 13:17:00,1,117.55,298,1,2,1,4,Hibernating
17655,United Kingdom,2011-11-29 11:34:00,7,2638.94,31,5,5,5,15,Champions
17656,United Kingdom,2011-09-27 13:04:00,5,1674.69,94,2,4,4,10,At Risk
17658,United Kingdom,2011-11-14 12:07:00,2,595.42,46,4,3,3,10,Loyal Customers
17659,United Kingdom,2011-11-22 13:29:00,12,2999.46,38,4,5,5,14,Champions
17660,United Kingdom,2011-07-21 13:37:00,1,196.0,162,2,2,1,5,Hibernating
17663,United Kingdom,2011-11-14 08:56:00,7,1802.91,46,4,5,4,13,Champions
17664,United Kingdom,2011-11-21 11:29:00,2,604.64,39,4,3,3,10,Loyal Customers
17666,United Kingdom,2011-12-06 09:06:00,2,728.16,24,5,3,3,11,Loyal Customers
17667,United Kingdom,2011-10-04 14:32:00,5,2055.51,87,3,4,4,11,Loyal Customers
17668,United Kingdom,2011-12-08 13:25:00,2,347.75,22,5,3,2,10,Loyal Customers
17669,United Kingdom,2011-10-28 08:53:00,7,3406.72,63,3,5,5,13,Loyal Customers
17670,United Kingdom,2011-04-26 09:12:00,1,205.7,248,1,2,1,4,Hibernating
17671,United Kingdom,2011-11-24 12:21:00,4,1572.71,36,4,4,4,12,Champions
17672,United Kingdom,2011-10-20 14:18:00,2,3178.17,71,3,3,5,11,Loyal Customers
17673,United Kingdom,2011-12-08 12:50:00,6,1629.12,22,5,5,4,14,Champions
17674,United Kingdom,2011-09-26 13:35:00,2,551.04,95,2,3,3,8,At Risk
17675,United Kingdom,2011-12-08 18:03:00,31,20374.28,22,5,5,5,15,Champions
17676,United Kingdom,2011-12-05 15:16:00,6,1387.68,25,5,5,4,14,Champions
17677,United Kingdom,2011-12-08 09:56:00,30,16363.23,22,5,5,5,15,Champions
17678,United Kingdom,2011-03-21 11:52:00,1,298.11,284,1,2,2,5,Hibernating
17679,United Kingdom,2011-10-18 07:43:00,2,1992.11,73,3,3,4,10,Loyal Customers
